Source,Target,Weight
224,567,0.015151515151515152
224,587,0.015151515151515152
224,622,0.015151515151515152
224,641,0.015151515151515152
224,646,0.015151515151515152
224,663,0.015151515151515152
224,698,0.015151515151515152
224,733,0.015151515151515152
224,768,0.015151515151515152
224,824,0.015151515151515152
224,826,0.015151515151515152
224,827,0.015151515151515152
224,846,0.015151515151515152
224,851,0.015151515151515152
224,853,0.015151515151515152
224,856,0.015151515151515152
224,873,0.015151515151515152
224,876,0.015151515151515152
224,887,0.015151515151515152
224,894,0.015151515151515152
224,923,0.015151515151515152
224,1017,0.015151515151515152
224,1050,0.015151515151515152
224,1051,0.015151515151515152
224,1102,0.015151515151515152
224,1110,0.015151515151515152
224,1165,0.015151515151515152
224,1166,0.015151515151515152
241,64,0.04
241,82,0.04
241,96,0.04
241,112,0.04
241,153,0.04
241,171,0.04
241,276,0.04
241,369,0.04
241,408,0.04
241,423,0.04
241,432,0.04
241,641,0.04
241,646,0.04
241,663,0.04
241,698,0.04
241,768,0.04
241,826,0.04
241,853,0.04
241,873,0.04
241,923,0.04
241,1017,0.04
241,1050,0.04
241,1110,0.04
241,1165,0.04
241,1166,0.04
242,33,1.0
244,4,0.024390243902439025
244,10,0.024390243902439025
244,64,0.024390243902439025
244,82,0.024390243902439025
244,96,0.024390243902439025
244,112,0.024390243902439025
244,153,0.024390243902439025
244,171,0.024390243902439025
244,176,0.024390243902439025
244,206,0.024390243902439025
244,224,0.024390243902439025
244,241,0.024390243902439025
244,256,0.024390243902439025
244,276,0.024390243902439025
244,369,0.024390243902439025
244,422,0.024390243902439025
244,423,0.024390243902439025
